,WT1,WT2,ALE1,ALE3,ALE4,ALE5,ALE6,ALE7,ALE8,ALE9,ALE10
b3706,407445.0,429755.0,121.064,103.35600000000001,90.2309,77.8773,103.976,76.1476,121.506,114.525,93.1222
b3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3708,5209.77,17544.3,4.93391,4.62373,2.39011,24.9139,1.8614,6.60814,2.80654,3.2246799999999998,3.72571
b3709,3011.83,1687.98,0.6067600000000001,0.370129,0.0,1.59786,0.602906,1.2951,0.283161,0.693419,0.628864
b3710,46805.3,28923.5,5.98211,2.98133,6.18794,4.7687,8.04878,4.902430000000001,3.49651,2.3836,2.02589
b3711,113120.0,110227.0,21.8655,18.3922,17.8284,13.7507,17.5302,18.5427,16.7885,15.5227,19.6257
b3712,335217.0,363300.0,23.6625,63.2966,36.0975,33.6664,24.1313,31.6444,70.4782,63.9237,70.5567
b3713,726807.0,610091.0,76.8998,120.539,82.3504,85.389,46.0908,74.4218,129.319,86.2208,96.2145
b3714,1507730.0,1635300.0,428.934,90.3086,227.987,201.30700000000002,296.872,225.468,29.9887,152.937,111.40299999999999
b3715,338078.0,305196.0,31.1559,34.2397,36.2189,40.7253,30.0887,51.3917,34.6963,40.9838,33.4456
b3716,82237.6,29882.2,1.7601900000000001,5.10011,3.9157599999999997,7.09473,2.10012,3.50275,3.87186,3.02838,8.31352
b3717,124757.0,90235.9,6.26842,16.0666,3.14486,11.1776,3.1207599999999998,8.38135,12.9971,10.7766,18.0719
b3718,32366.2,22853.5,2.36769,5.57716,3.4352,1.7929,1.7543400000000002,7.190460000000001,3.97094,3.2136099999999996,3.15287
b3719,42684.0,19481.8,1.0190700000000001,0.389115,1.56234,1.86697,1.6507599999999998,0.684078,1.04175,1.5311,2.06581
b3720,8969.56,5040.78,0.361538,1.09423,0.272619,0.524159,0.353432,0.46708,0.314153,0.4609,0.523131
b3721,9139.15,5862.11,0.631382,0.9590059999999999,0.31948699999999997,0.9193610000000001,0.0,1.1043100000000001,0.9786030000000001,0.478918,1.96933
b3722,0.0,5343.17,0.0765647,0.9237569999999999,0.34430700000000003,0.44223199999999996,0.44587,0.390169,0.442159,0.907583,0.245401
b3723,17062.5,8142.69,0.5887220000000001,1.21994,0.31043000000000004,1.1743,0.203067,1.13675,0.0,0.686937,0.517575
b3724,400921.0,435159.0,131.403,129.757,87.6408,63.8141,46.3299,41.4157,120.705,82.9332,94.8296
b3725,689370.0,790198.0,131.997,90.4109,103.84299999999999,82.21799999999999,67.3758,65.5668,102.604,99.9654,101.25
b3726,225428.0,284021.0,58.0872,33.1646,49.6261,31.6321,25.1534,18.6139,24.6907,32.3785,35.4231
b3727,273545.0,314607.0,52.1791,28.8655,40.0493,33.3945,25.1154,12.0527,21.2785,27.6917,30.0349
b3728,878361.0,1057110.0,86.6801,42.4605,80.51100000000001,96.4252,54.1194,24.8022,31.7553,33.3129,45.2647
b3729,2926420.0,3406940.0,747.8580000000001,323.461,628.61,688.558,586.37,701.302,470.836,453.36400000000003,402.18800000000005
b3730,1902700.0,1740820.0,586.172,513.7959999999999,453.26099999999997,433.735,351.45599999999996,493.925,532.317,384.849,459.70599999999996
b3731,11122000.0,12829000.0,3900.96,1887.58,1715.85,3125.55,1907.41,1481.24,1850.55,1438.35,2117.71
b3732,11745900.0,15093100.0,3590.37,1734.52,1732.77,3113.72,2172.63,3042.7,1598.69,1619.47,2155.71
b3733,10772300.0,14294900.0,2516.61,1424.92,1585.42,2903.29,2011.36,2721.58,1333.87,1527.01,1905.33
b3734,15804300.0,19258500.0,4330.6,1610.49,1955.02,3751.55,2555.2,3698.1,1598.38,1825.76,2332.78
b3735,8357480.0,9793730.0,1747.66,890.3710000000001,1100.77,2190.78,1347.96,1964.63,720.185,911.143,1143.1
b3736,14675600.0,15524500.0,4286.77,2103.1,2243.56,4698.93,2680.68,3583.67,1820.48,1779.73,2543.52
b3737,10577900.0,13511900.0,4069.66,1628.71,1617.79,3184.42,1462.2,0.0,984.2719999999999,1097.12,1468.48
b3738,5308490.0,6173960.0,1069.89,505.315,513.092,1018.67,672.298,935.2689999999999,492.26199999999994,471.11199999999997,629.313
b3739,2088650.0,2192310.0,376.97900000000004,171.327,197.202,372.418,282.04900000000004,117.03200000000001,227.8,197.53599999999997,192.141
b3740,269079.0,332880.0,99.5371,57.8573,49.1015,56.8237,66.3779,54.1706,37.7815,48.7279,54.856
b3741,661962.0,769383.0,213.265,66.6107,142.42600000000002,155.433,158.094,157.605,69.7164,82.9886,77.4343
b3742,1635060.0,1808830.0,260.9,167.30599999999998,250.963,306.119,355.441,88.6872,201.02200000000002,186.518,183.253
b3743,220537.0,123139.0,26.32,40.7166,39.8429,27.184,31.1179,11.0542,48.6439,40.7575,31.8586
b3744,126336.0,207300.0,134.35299999999998,147.602,127.586,106.792,73.1892,291.531,128.159,174.7,91.9624
b3745,165819.0,181921.0,19.079,19.9749,17.4766,17.8107,12.945,10.1379,50.1321,18.2093,19.7373
b3746,333820.0,262316.0,21.7827,216.419,33.8645,40.537,18.2891,75.5039,299.51099999999997,190.075,260.76
b3747,141287.0,179402.0,30.1725,14.5117,22.5026,24.01,26.1524,17.6579,10.9358,22.2475,15.1982
b3748,189840.0,170015.0,110.212,87.0096,67.1929,51.2101,138.361,132.507,310.33299999999997,187.947,45.7195
b3749,160318.0,109136.0,43.858999999999995,9.202580000000001,29.3305,25.4622,54.4783,59.1393,19.6556,32.9607,6.68532
b3750,167377.0,205136.0,65.2659,21.2889,32.2921,21.1936,59.0123,37.6736,12.0086,44.5845,23.0219
b3751,489179.0,505205.0,157.19899999999998,133.783,93.2628,121.662,152.411,296.788,111.645,185.095,81.1034
b3752,314315.0,319723.0,84.0313,80.0612,60.6148,51.6621,80.3625,162.123,79.8714,114.85600000000001,77.5557
b3753,78960.0,112471.0,24.9627,7.832960000000001,16.3192,17.6418,14.8313,18.552,12.9095,16.5245,8.20908
b3754,98039.4,78201.5,6.65437,23.8395,7.414219999999999,3.93491,5.323230000000001,2.72428,32.6245,19.8677,26.8982
b3755,544602.0,369031.0,75.3633,540.155,134.46200000000002,118.419,73.1797,112.853,464.273,393.95099999999996,482.85900000000004
b3764,3211160.0,2536930.0,1084.95,747.794,1061.08,900.0889999999999,1192.05,1278.2,952.441,783.547,650.5269999999999
b3765,23497.6,25080.6,1.89415,5.88247,3.2913300000000003,3.43701,2.50542,3.44109,6.6997800000000005,5.42609,4.45059
b3766,7513340.0,5570400.0,1012.36,2410.41,0.0,3008.06,1654.34,0.0,6705.22,5042.25,3671.64
b3769,149080.0,307945.0,31.6422,485.16900000000004,54.345,55.0431,36.5307,0.0,661.297,110.76,442.43800000000005
b3770,1680620.0,1610540.0,483.69699999999995,656.9810000000001,396.825,356.52,245.132,364.048,793.227,339.67900000000003,574.274
b3771,582786.0,739367.0,211.75900000000001,196.93200000000002,191.34900000000002,157.999,108.647,112.728,300.192,151.726,203.972
b3772,402386.0,527650.0,203.463,151.034,162.871,130.364,83.8035,99.2821,144.52200000000002,129.406,144.953
b3773,60612.4,65082.4,18.8,42.5351,20.1587,12.9205,14.4668,26.7525,44.465,30.8722,40.7325
b3774,15304900.0,16777300.0,3314.97,2785.71,4391.57,5778.36,2156.58,3172.57,1853.03,2038.97,2153.22
b3775,1280470.0,1303270.0,359.75699999999995,857.454,506.936,410.836,612.222,292.678,574.665,579.008,629.5509999999999
b3776,463067.0,279182.0,14.7309,76.2536,49.1577,16.7624,15.4056,0.0,81.7248,54.7342,62.9922
b3778,227672.0,247473.0,57.1927,24.2432,45.393,48.4477,46.1157,36.8404,29.0754,31.9926,23.9556
b3779,839096.0,1056000.0,146.71,74.2229,135.243,98.7526,116.74799999999999,74.7076,83.2557,81.5228,67.04899999999999
b3780,2600850.0,2821170.0,359.981,468.292,463.12,357.241,424.728,338.12300000000005,462.529,502.374,517.001
b3781,8956140.0,6740870.0,1818.2,2056.59,1820.01,1447.05,1557.52,616.59,2055.33,2125.48,1722.21
b3782,9786960.0,6641770.0,392.42,2469.33,2031.38,770.5210000000001,1314.67,0.0,660.155,0.0,866.0889999999999
b3783,5221470.0,5163920.0,994.442,292.56,871.832,781.568,1096.11,702.184,378.92,474.384,410.504
b3784,825903.0,875583.0,143.16299999999998,105.17,127.648,114.58,135.388,160.892,96.3426,145.14700000000002,132.975
b3785,551923.0,691686.0,135.918,64.1547,120.57700000000001,110.48100000000001,134.673,136.967,6.30609,111.76899999999999,85.899
b3786,581277.0,554233.0,200.40099999999998,40.4277,118.81,153.838,149.437,144.639,7.0122100000000005,77.0949,69.1152
b3787,542097.0,504497.0,181.80200000000002,39.7733,122.515,144.563,129.751,134.52,10.3291,105.545,83.3103
b3788,531743.0,562385.0,154.009,40.0178,97.2976,120.236,108.83200000000001,105.32799999999999,12.9909,103.682,84.7681
b3789,358412.0,493697.0,132.167,36.167,75.1719,88.4926,92.7586,87.14200000000001,12.1819,75.5578,65.1358
b3790,281918.0,276410.0,106.3,24.229,49.8048,58.4554,51.1754,56.1447,9.42981,46.0871,36.7242
b3791,427509.0,472895.0,141.451,81.0638,85.7021,103.225,92.58,115.12100000000001,50.0417,102.012,104.336
b3792,151674.0,225567.0,52.0364,20.4834,20.35,25.1382,32.5809,22.5932,15.5294,28.555999999999997,29.237
b3793,98780.9,98514.8,21.7827,4.87697,10.9363,13.2231,16.3867,12.8349,4.37545,11.0872,6.93009
b3794,222238.0,221443.0,66.2654,23.7189,28.3621,33.6074,45.4366,41.4095,17.8233,34.161,22.4014
b3795,355015.0,389435.0,179.21,51.8236,92.3565,114.89,135.395,81.4741,29.651,91.3614,69.0382
b3800,4568.73,34136.5,3.1907,5.24199,2.06523,2.51458,1.83043,0.655788,3.29406,3.2970300000000003,2.9422099999999998
b3801,48035.5,56456.7,3.16839,6.38921,3.44737,3.18775,1.63269,4.08345,4.17844,4.93356,4.5254199999999996
b3802,831547.0,945755.0,150.82299999999998,110.898,146.079,122.84700000000001,113.77600000000001,119.714,156.857,146.40200000000002,108.001
b3803,776520.0,823070.0,96.3092,165.53599999999997,120.40299999999999,113.93299999999999,96.2307,118.255,182.521,135.697,155.543
b3804,529951.0,727598.0,88.9652,100.266,88.4013,67.9077,59.2126,37.2685,156.845,101.538,82.5956
b3805,930344.0,937382.0,188.162,440.647,207.40200000000002,159.244,156.091,217.24900000000002,395.1,351.124,395.38300000000004
b3806,1666230.0,1797940.0,209.74099999999999,238.805,215.398,169.15599999999998,215.99599999999998,185.472,315.188,271.245,241.63099999999997
b3807,754982.0,398625.0,222.37599999999998,165.04,153.037,206.218,140.214,185.635,92.7427,113.135,98.7604
b3808,20670.4,28227.3,2.0745299999999998,1.36501,2.1878900000000003,7.30197,3.90085,3.18595,4.66559,6.1853,4.03964
b3809,449303.0,486338.0,149.481,164.137,140.91,97.2684,103.18799999999999,144.136,133.162,150.553,133.99200000000002
b3810,477921.0,623903.0,128.506,97.6264,126.338,89.3806,104.211,59.6026,95.1951,88.4956,81.9646
b3811,632677.0,855088.0,114.314,49.3169,116.73700000000001,88.4417,102.654,70.6444,79.3946,53.0078,46.8237
b3812,603887.0,551103.0,120.64299999999999,32.7249,145.27,93.2419,109.11200000000001,84.5895,49.3517,54.5658,38.1148
b3813,412510.0,456421.0,124.988,198.548,122.545,92.9286,103.465,68.1254,198.05700000000002,148.07,152.325
b3816,359929.0,438965.0,88.8064,190.787,36.6228,78.2848,126.134,80.824,121.49600000000001,95.5216,139.906
b3817,23293.5,58350.6,3.11039,15.0854,4.83932,4.23203,3.30849,6.50178,6.5319,6.54364,8.176219999999999
b3818,0.0,8335.8,1.24416,1.0775299999999999,0.0,2.1160099999999997,1.65425,0.0,0.0,0.817955,0.0
b3819,128494.0,198563.0,34.1262,22.2034,19.1089,39.7429,30.3703,39.2959,15.8879,26.9996,33.3955
b3820,526321.0,549833.0,80.9686,20.4004,29.7598,93.6504,78.7544,0.0,8.84998,12.9394,11.0847
b3821,582862.0,605569.0,134.997,84.6511,108.086,119.665,106.257,120.035,65.1001,74.7467,71.9625
b3822,389864.0,426555.0,108.795,18.0691,58.7475,70.9162,66.9809,50.6965,17.7519,28.3436,22.3326
b3823,476748.0,634203.0,42.1133,99.8953,82.6178,55.0006,49.7751,65.9753,60.2467,88.5875,63.0843
b3824,325055.0,347017.0,33.4002,209.04,64.3651,45.1631,28.8505,62.2053,179.683,166.558,146.34799999999998
b3825,525603.0,715200.0,107.226,141.497,99.7005,65.2503,79.5473,77.9354,148.36700000000002,132.118,136.665
b3826,440692.0,395633.0,61.4065,88.2707,49.1518,38.3026,51.1944,46.2573,77.0144,67.6274,63.0915
b3827,124678.0,136557.0,21.6931,29.1299,24.7629,19.4795,15.6226,24.4505,20.7704,28.2111,27.7853
b3828,360619.0,421108.0,234.85299999999998,12.3594,126.87,130.197,142.434,57.0685,7.477189999999999,32.4534,13.5523
b3829,15589100.0,21081100.0,7765.19,8606.85,9169.14,7553.69,10247.6,10837.0,5685.33,4259.23,9800.74
b3830,1037030.0,983239.0,38.7023,63.0855,53.3667,47.0764,25.2506,22.4654,72.4906,66.0835,45.4958
b3831,1662350.0,1590580.0,177.8,1040.07,210.56900000000002,168.665,135.739,151.629,912.5210000000001,474.62,925.452
b3832,94169.5,60823.4,15.9081,41.5218,18.1412,17.5558,12.6939,23.9737,36.8536,28.1459,39.1064
b3833,1623920.0,1541860.0,305.85200000000003,451.37699999999995,308.158,280.70599999999996,308.409,375.30400000000003,375.66900000000004,339.784,407.157
b3834,810871.0,808136.0,254.18200000000002,229.766,195.72799999999998,178.18,176.821,118.51,196.18200000000002,198.801,180.209
b3835,383798.0,360770.0,58.1464,43.577,50.9188,66.2263,60.8807,45.8765,48.2947,47.4342,40.7529
b3836,5829810.0,4930850.0,548.93,1244.14,1075.14,932.795,851.242,204.388,1808.23,1575.03,1191.16
b3838,1721390.0,1586700.0,421.639,385.217,425.19,365.037,505.392,356.74800000000005,584.7090000000001,550.998,356.718
b3839,1098590.0,1099100.0,194.10299999999998,60.6327,123.588,125.59700000000001,191.30599999999998,94.5465,99.4993,95.898,55.2902
b3842,445318.0,307661.0,70.6908,61.4598,48.3085,31.5247,64.089,9.415289999999999,58.4854,37.2305,66.2478
b3843,914268.0,1057130.0,176.33599999999998,265.01099999999997,173.46200000000002,186.791,173.33599999999998,193.608,223.262,233.21,272.313
b3844,991149.0,1092070.0,176.72299999999998,244.093,144.27200000000002,146.167,156.10399999999998,161.776,210.395,170.102,186.423
b3845,99644.2,106102.0,10.5294,10.6655,7.48013,25.688000000000002,13.0183,2.8399799999999997,4.463509999999999,8.74877,7.00802
b3846,96328.8,141977.0,10.422,2.92023,3.6682699999999997,34.1872,14.2999,8.801969999999999,1.5659399999999999,3.8972300000000004,2.40015
b3847,919099.0,1145400.0,232.574,527.7719999999999,226.138,257.57599999999996,166.562,312.47900000000004,514.869,416.272,412.973
b3848,340446.0,371810.0,80.9494,140.762,71.2114,62.1639,61.5129,9.60036,119.73299999999999,96.5967,110.705
b3849,322777.0,279987.0,41.0147,48.3115,45.9341,43.3394,39.7382,22.4101,56.4134,45.9871,45.7906
b3850,555162.0,557585.0,66.9167,82.8295,96.0521,91.2341,76.7632,114.73,93.8695,108.74,84.6564
b3856,91137.6,134984.0,7.688039999999999,29.7301,13.1923,10.3857,6.26775,15.7567,32.1007,17.4897,21.3839
b3857,270965.0,151457.0,24.624000000000002,73.3729,42.2819,27.9213,24.1313,38.1022,75.8929,71.6501,62.5671
b3858,1037110.0,1008950.0,141.45,376.55,312.888,148.632,164.988,68.1294,504.44300000000004,265.10400000000004,242.287
b3859,644288.0,666402.0,70.6336,181.783,99.1858,92.2069,69.7116,30.2962,152.89,103.331,117.689
b3860,2170500.0,1826930.0,394.95599999999996,559.437,545.536,447.809,570.341,462.79900000000004,643.68,620.889,441.167
b3861,30886.0,28895.1,1.65963,1.25994,1.25885,2.26457,1.4295799999999999,1.63026,1.20537,1.29768,3.81411
b3862,129916.0,78431.7,16.4657,3.44359,4.8286,14.2629,7.703989999999999,4.83122,2.42884,2.68316,5.84625
b3863,592797.0,647019.0,89.8784,118.194,80.9114,91.8478,68.7798,112.32799999999999,111.455,125.322,137.15200000000002
b3864,127804000.0,77373800.0,1576.33,3465.16,0.0,1724.49,6999.31,0.0,8459.59,3826.06,9456.33
b3865,602925.0,593363.0,154.934,372.875,169.793,176.13,150.797,154.546,218.55900000000003,257.67900000000003,255.77900000000002
b3866,1334400.0,977849.0,261.008,231.605,205.051,231.062,251.96900000000002,156.239,159.765,207.542,167.173
b3867,572890.0,680690.0,105.491,151.944,108.68299999999999,87.8857,96.3982,109.838,181.24099999999999,133.563,133.946
b3868,378231.0,471564.0,240.50599999999997,38.4556,74.469,83.8707,120.05,206.50599999999997,36.2981,64.0948,52.2146
b3869,468822.0,495342.0,291.13,31.9638,87.9166,104.166,162.512,178.90400000000002,28.8009,67.7131,47.0145
b3870,7504420.0,8589520.0,3001.26,450.57099999999997,1346.53,1340.86,2664.39,3638.5,593.155,836.413,743.053
b3871,6230090.0,6798750.0,1826.74,712.553,1573.75,988.173,1710.89,1322.47,396.82800000000003,1163.09,850.811
b3872,54143.3,43368.3,7.50294,4.567069999999999,10.5608,12.8498,13.8755,11.835,9.28947,9.583739999999999,2.7429799999999998
b3873,82135.4,73840.6,10.0039,1.7398799999999999,12.0572,8.121789999999999,11.1389,8.08952,4.93916,6.80532,3.0598099999999997
b3874,19254.6,14944.4,2.26779,0.909659,2.3703,2.09423,1.6586299999999998,1.90671,1.25271,2.59026,1.2364700000000002
b3875,6224.02,0.0,0.500753,0.39456199999999997,0.406229,0.0,0.0,0.0,0.30089,0.148325,0.6690119999999999
b3876,23672.4,10333.0,0.423994,0.966191,1.12675,0.61752,0.313421,0.5566260000000001,1.2324,0.784087,0.957822
b3877,11807.4,17671.0,0.845929,1.6063100000000001,0.9633309999999999,1.07796,1.5630899999999999,1.11025,1.72107,0.842292,0.7507020000000001
b3878,7817.55,3912.25,1.47085,1.58191,1.67505,1.3123,0.880755,0.709196,0.6462289999999999,0.828782,1.47939
b3879,15026.9,16767.3,0.8643930000000001,1.33543,0.5411050000000001,1.54092,1.9427299999999998,0.0,2.85703,1.60325,0.680141
b3880,42402.2,40736.4,3.41689,8.189860000000001,7.0923,6.78569,3.63902,5.86477,7.54695,6.4164,5.29709
b3881,22925.7,38332.0,2.03059,2.57439,3.19497,3.30235,2.27759,1.05528,4.80689,3.00572,1.45656
b3882,6706.82,14957.8,2.52031,3.06489,1.1306200000000002,1.8760400000000002,1.66166,1.02383,4.68279,1.8819299999999999,1.6553900000000001
b3883,44712.1,34901.5,3.06038,25.0764,7.066389999999999,4.28808,4.61573,8.19065,28.9482,18.192,18.3275
b3884,102967.0,146785.0,36.34,77.6063,46.0659,37.6994,38.6112,36.3757,75.9471,62.6498,63.4427
b3885,348606.0,392872.0,45.6981,165.553,58.8492,47.5822,36.8858,62.424,119.029,84.6897,105.17200000000001
b3886,242783.0,249969.0,23.2721,28.8603,20.8134,19.4376,15.327,14.9267,29.7597,27.4031,22.0435
b3887,335625.0,364303.0,83.6987,123.929,88.3671,75.2973,60.1608,79.5637,101.476,81.9778,81.1018
b3888,368511.0,422741.0,61.1192,117.45100000000001,87.3775,68.2405,47.7461,65.655,110.804,79.0679,99.6135
b3889,0.0,0.0,2.4049400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3890,80216.1,53951.0,2.4049400000000003,21.0154,0.0,10.905,5.96175,0.0,4.0130099999999995,0.0,13.2728
b3891,502477.0,453338.0,107.794,221.831,134.7,108.695,124.324,90.2839,202.21900000000002,177.22400000000002,183.447
b3892,220173.0,254941.0,35.9767,31.2528,9.25503,19.8484,17.3935,3.6053599999999997,37.0824,24.8603,27.2392
b3893,181814.0,180515.0,51.9571,21.5467,17.6494,26.0377,18.6627,22.3028,21.3149,26.0167,20.0466
b3894,734781.0,759337.0,138.093,44.0775,96.1659,105.008,105.196,103.594,51.3743,87.9886,44.5632
b3895,247305.0,179938.0,41.1999,25.7404,34.6278,28.6134,37.756,38.8637,34.6316,26.6884,19.500999999999998
b3896,21998.6,16400.7,1.62447,1.36024,2.51332,1.74196,3.12525,2.43146,2.07994,1.7850099999999998,1.25134
b3897,11300.4,12709.9,1.7393,0.87572,0.746955,1.19814,0.6451859999999999,0.8494729999999999,1.62852,1.4985899999999999,1.32924
b3898,34249.6,40326.0,4.21132,6.68372,4.71295,3.63732,1.75377,2.38459,5.11031,5.51277,4.72989
b3899,2531.59,5685.02,0.510133,1.3936,0.618641,0.5936899999999999,0.501745,1.06715,0.237031,1.0438399999999999,0.39474699999999996
b3900,5902.11,6415.26,1.42054,0.790762,0.8567520000000001,0.0,0.576451,0.0,0.599974,1.49532,2.33811
b3901,22422.0,0.0,0.9042540000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.2689,0.699229
b3902,9929.36,16579.7,0.799366,1.55433,0.633305,2.09501,1.45044,0.0,0.712098,0.933665,0.39564499999999997
b3903,16382.3,5008.65,0.960118,2.5615,2.38406,1.9306599999999998,1.1916799999999999,0.0,1.9596900000000002,1.43961,1.3212
b3904,4992.93,9811.98,0.70429,1.37381,0.609687,0.0,0.49442600000000003,0.525414,0.701017,0.743154,0.518864
b3905,9750.01,21713.9,2.94361,2.43987,4.65644,3.81649,1.42147,0.0,3.02765,2.51877,3.10545
b3906,16759.8,5333.78,1.73491,4.1904900000000005,1.21779,1.15232,0.796363,2.22443,5.0290099999999995,3.70767,2.66696
b3907,11267.2,25192.2,1.81522,3.02156,2.57859,2.00948,1.3746,1.66685,1.59917,1.6559099999999998,1.28284
b3908,10293400.0,10917100.0,1201.54,1914.2,2607.27,3493.21,967.285,859.564,1085.85,1292.96,1755.78
b3909,27942.5,22294.4,3.21516,6.6852,3.00237,6.90062,6.36284,3.57973,7.56964,8.63637,6.5166
b3910,177293.0,217750.0,24.8946,84.7872,29.1544,18.5861,21.6867,14.5688,50.5904,60.9898,65.6216
b3911,626809.0,582369.0,87.348,56.3183,85.7243,82.8184,62.943000000000005,51.4866,68.7552,78.8756,54.7992
b3912,1513660.0,1340300.0,183.173,259.991,224.199,214.761,159.225,245.218,324.92,279.269,241.90900000000002
b3915,483359.0,531654.0,71.9544,172.926,76.7609,66.157,59.8306,74.0046,130.63299999999998,121.169,129.072
b3916,2872590.0,3102280.0,761.7339999999999,3560.87,707.1439999999999,536.836,501.07300000000004,534.4069999999999,4238.77,2071.99,3042.65
b3917,150575.0,196984.0,118.568,160.205,171.528,128.689,235.332,1147.19,105.546,284.29400000000004,187.545
b3918,161005.0,132600.0,29.4905,16.4328,32.5695,34.3721,32.8594,45.4104,17.0759,20.0955,14.5307
b3919,6391980.0,5836950.0,1336.52,3787.26,1260.62,1093.15,889.8969999999999,1424.24,3851.04,1896.99,3137.98
b3920,458493.0,438847.0,32.2933,37.4929,49.7175,60.7733,67.0651,42.2872,38.193000000000005,44.3613,27.6335
b3921,181022.0,111396.0,15.972999999999999,49.4399,29.9312,24.5163,23.7196,0.0,28.8976,31.5806,36.9679
b3922,745345.0,559949.0,29.2029,47.1835,25.5135,63.9894,18.0517,18.7988,48.7895,36.7626,119.714
b3923,1604390.0,1067990.0,30.8981,40.0908,19.5612,68.3217,14.4666,8.88897,80.2137,47.1394,139.37
b3924,724595.0,767115.0,93.0304,268.339,155.468,131.905,83.8348,130.759,216.145,198.554,220.046
b3925,231794.0,215862.0,121.98299999999999,230.47400000000002,69.3357,76.8033,76.0554,80.0992,213.86,125.11200000000001,181.362
b3926,100580.0,69419.1,15.2381,22.6574,15.6654,21.2879,17.7332,9.15414,24.1448,19.9638,15.6682
b3927,26454.2,13392.9,3.4852300000000005,5.11219,0.611841,6.65698,2.60091,2.2365,5.05235,5.64401,2.4241900000000003
