Gene ID,0 nM,1 nM,5 nM,10 nM,15 nM,20 nM,50 nM,100 nM,500 nM
YJL027C,0.249103228,0.387092778,1.278641571,0.701511523,0,0.818330606,0,0.584403441,0
YJR147W,12.90521409,12.42150507,7.909515147,10.48703224,9.529560508,6.960373329,7.803853685,6.627584005,8.015083624
YDR409W,14.24202275,13.64666066,11.79202141,13.19000198,14.28950843,12.48059706,12.46950596,11.97345178,11.27320654
YDR041W,85.64911001,81.96483682,86.18588293,85.4948512,86.23626077,85.24567329,69.27005465,77.85414351,68.22222297
YMR272C,112.8761416,113.726114,134.2846958,126.0208107,118.0620926,121.3909067,117.9656114,107.0197664,101.2459119
YJL039C,66.20553258,73.67683764,65.5196429,61.68597812,66.46922206,63.84242429,64.06242417,61.1269107,58.78438287
YKL143W,70.84775183,68.76504235,71.38086279,66.15625184,66.56278396,72.50256206,60.79309069,44.39281466,38.97156404
YDR307W,19.130326,21.1413408,22.4752772,21.1874359,16.08636591,15.24037844,12.33013006,12.14743893,16.83612971
YDL081C,2328.044041,2213.667472,2603.889628,2485.712549,2323.604061,1941.489362,2378.869805,2154.072123,1865.374743
YBL100C,0,0.512836292,0,0.309797021,0,0.271039436,0,0,0.653945252
YIL019W,32.78198485,32.82546761,28.13011457,28.43460042,25.67356501,27.82324059,19.41019117,12.15559157,11.0567051
YIL082W-A,8.08829375,29.577779,42.48301074,86.46058029,232.6875559,165.1597519,333.3670944,332.5285469,463.1880985
YDR390C,41.88481675,39.8782575,32.95458765,32.49332817,28.91540649,33.64152835,29.57515687,31.4814972,32.25216896
YNL041C,37.88821537,34.07276998,37.02358529,33.82850646,32.44378258,33.21142297,28.45212686,28.40647706,29.83485673
YDL201W,89.89034823,80.70254279,90.09566221,92.5255633,83.225121,88.37209302,80.4781348,68.41053862,65.42189962
YMR028W,28.35609986,23.86180647,25.87040619,22.46197382,23.71942778,24.52611219,23.44051199,24.75320466,28.74743326
YNL200C,23.6661532,22.84893589,25.15813686,27.2110632,27.30141309,25.07188039,26.47685854,31.31981252,38.57039791
YKR041W,2.618233932,1.498955014,2.004111966,1.681637553,1.485041581,1.810774106,1.691841265,0.862098693,2.184455415
YER073W,119.5491366,108.0410143,117.2006248,112.9700025,106.0725219,102.7596916,100.9992409,113.7219664,104.2469114
YGR144W,3.595220472,3.614972559,3.889853814,3.77193679,3.315031596,2.431610942,2.163715359,3.307643965,5.447764321
YEL006W,34.98824292,38.69851458,30.72464381,32.94062187,28.53124575,26.70667033,33.94390244,35.08664631,29.97498007
YKL225W,0,0,0,0,0,0,0,0,0
YJR007W,278.4548928,259.3403031,273.7169639,256.6007373,282.0202379,282.6947251,265.9599148,243.2004937,232.2979525
YBR053C,33.22611091,34.27138145,37.8173693,38.0606946,40.38269205,39.78486119,43.74887672,62.13360004,70.4182347
YNL238W,68.64648966,72.74049827,74.79599772,70.60887618,59.36012362,64.70035171,56.74175318,60.61216965,58.81226118
YCR073W-A,49.24194757,48.29217446,46.99424087,48.89493342,44.81156095,46.82199106,53.64917381,52.02815682,58.32749697
YGL109W,0,0.498546736,0.274465889,0.301164906,0.942936619,0.263487254,0.525186638,0,0.635723867
YJL075C,0,0,0,0,0,0,0,0,0
YHR211W,4.110396252,3.942180685,2.994459426,3.34603823,2.988741881,2.426336298,2.234118245,2.23499153,1.908944615
YOR269W,17.73668701,13.5638979,16.78662232,14.22435944,12.72456114,14.4520273,12.34542499,11.90439786,12.59153074
YML039W,0,0,0,0,0,0,0,0,0
YLL060C,8.426156564,9.18862173,12.14071084,11.3789639,8.544718567,11.04804686,8.227674266,11.44463686,8.787680843
YDR500C,698.1766404,651.0061339,697.9860322,695.9337036,659.3559887,729.3162254,729.3022292,621.5744739,523.2220951
YPL163C,69.43800273,94.72387989,89.55941303,103.744763,25.96492139,41.46487457,10.19547104,14.92246536,18.38071181
YKL118W,0.666411209,2.071133065,2.565505918,0.93835625,1.958640051,3.831155504,1.636353223,2.345130207,1.320506811
YLL003W,19.26585419,18.65460071,18.54210369,16.85208527,13.7985272,16.18219958,15.05214493,15.57970187,18.36480898
YBR103C-A,0,1.126088083,1.239894857,0,0,0.595149531,0,0,0
YAL064W-B,5.999454595,11.01788287,8.165360209,7.167724759,8.816457387,5.375139978,6.472925316,8.316983707,6.484383443
YMR258C,28.26189355,25.012579,28.28766743,29.86808847,31.90543279,31.61387014,40.80029862,43.08002151,44.62812165
YML125C,70.04209154,77.42515854,76.55491539,74.14981789,75.65508209,71.58735199,69.35515082,66.09116953,62.38972343
YML069W,80.56401058,74.78501736,86.83451822,76.85880978,58.72159595,62.93149911,61.59254587,70.62657749,81.24382312
YOL057W,67.02988679,67.35378082,67.64163635,64.7445302,70.66180054,67.72634411,67.89384089,79.02557893,86.17497559
YKL145W,154.8125963,153.7997137,138.9499704,140.9569821,147.4722404,142.9156367,158.5721134,190.4347133,212.6566568
YPL283W-B,0,0,0,0,0,0,0,0,0
YFR030W,38.92264,50.58444207,55.95349782,69.09839587,54.9275502,63.82293928,57.00007616,56.96344168,61.85939017
YGR146C,44.71461793,42.09618725,52.0746077,61.73596005,85.53499341,95.02429218,77.73837431,80.39918835,88.27951947
YIL150C,17.82504267,19.99971831,17.52372682,17.29986047,16.87114295,19.00626512,13.45212749,12.19103061,11.9731084
YDL126C,357.9201035,375.6310029,363.238252,353.5237522,377.0154228,367.3798471,416.7465955,453.6729895,507.9002612
YDL006W,30.16831714,34.11180669,40.18213102,36.37786936,36.64433965,39.27986907,41.85675354,38.16903705,42.52578885
YOL083C-A,0,3.450655625,0,0.694830461,0,1.215805471,0,0,0
YMR025W,9.696771442,9.621895804,9.195071442,7.567150233,8.240862086,10.17054859,10.99665032,8.679302513,9.028425651
YGR287C,3.45618408,3.823225,3.758584607,3.40934336,2.812108134,3.752570872,3.787786164,2.977627481,4.062667222
YOR227W,18.89667784,21.82954868,16.30826412,17.45250629,17.86150547,15.67868927,18.4149533,21.01768953,26.46345079
YDL233W,11.97433426,14.04336591,11.40369866,12.72509275,13.28060442,10.3908956,13.00619366,17.90358449,21.04125877
YCL057C-A,123.4327751,143.993229,129.1966209,143.756391,137.21176,108.3436207,122.450043,123.9068265,115.6344829
YOR362C,142.0383156,157.6835395,149.2555648,151.5308094,152.284264,140.2388089,173.5529581,196.4171417,215.2975042
YNL266W,4.946393461,3.45889108,3.808459859,2.553792149,4.845959076,3.859239324,3.23885984,2.707689451,2.450343783
YMR276W,127.0146474,153.9917919,129.6967626,141.6189686,146.0805934,122.914571,151.1736386,175.8819762,190.1353111
YOR217W,53.27667592,59.61558228,48.6645541,48.28063732,44.77216271,46.6521256,40.68621902,39.71923797,38.52585005
YGR061C,166.1183625,181.1001598,166.3647784,176.820374,184.2654538,186.5825904,154.6943943,130.9797796,120.0496521
YBR049C,71.66962094,74.95338588,61.24020157,53.27795413,45.16764627,46.22760358,46.52415071,46.78303335,49.22390036
YML124C,102.2325744,114.4449861,116.142885,103.1068908,98.04560766,89.478821,92.02843855,93.72568262,93.81534578
YPL246C,99.94476737,104.2203095,95.96518703,99.37486421,103.1977119,95.15066422,107.0984186,108.4953393,115.959099
YDL178W,82.01629911,84.56129278,87.65013008,85.66666015,84.1134607,81.73847963,86.78890636,86.43297525,84.99891655
YOR111W,15.29165491,13.38076584,14.86008657,14.77261325,12.21764868,15.36304335,8.38455201,11.26162734,8.825450245
YLR156W,0,0,0,0,0,0,0,0,0
YLR152C,16.1729911,15.17224689,15.68072808,17.93706844,16.60749391,14.06961013,15.00242686,14.70850001,16.7357064
YLR431C,11.6494653,10.88524233,10.68259154,10.43522015,12.38265384,11.69352948,11.59153668,15.0046979,12.97511945
YMR096W,21.11993687,23.08165315,22.33685164,21.02387353,15.57517295,16.01105525,14.15210377,23.41278556,34.49140129
YNL240C,30.98269957,30.89603974,28.66931122,29.61155444,25.53557601,26.65705013,21.50630382,19.06436283,19.35057251
YKL019W,36.32397055,42.20696669,38.35386338,42.18718001,45.31124766,40.9406495,40.62318646,42.4805937,38.25786231
YGR168C,15.22307304,15.24802987,13.02328501,11.70758583,8.085890122,9.866315195,10.80861987,12.33487758,15.26412386
YGR027C,2727.041546,2486.589016,2723.752339,2673.903702,2614.057488,2524.735674,2953.527217,2656.829504,2438.240889
YGL250W,14.57923888,14.43722583,11.86109073,11.94150007,8.68195344,11.50403522,11.46500541,14.64259766,24.35743114
YJL048C,53.11969347,47.22662012,41.12283211,45.12310761,36.68472465,37.97604148,33.00047754,39.9057516,33.13029524
Q0105,0,0,0,0,0,0,0,0,0
YEL031W,204.8102564,211.5872265,215.5905855,204.1281198,187.8743255,186.5246282,183.2172701,199.9378722,208.8296251
YDL147W,179.8163858,163.9211974,161.4575874,155.6274719,172.4445592,175.6234186,205.7319471,220.2007688,253.2563172
YJL129C,49.98245862,49.78178117,50.00602655,48.23139313,51.6514921,54.02085761,47.79715519,47.08775154,45.698548
YJL188C,0.336451114,5.751092708,1.439163673,1.263328112,0.988858857,0.828958276,1.376909774,1.315540213,2.66673778
YKL191W,86.05429432,81.41883616,88.32086451,85.38963874,86.0792182,82.08202897,70.43460052,54.46270871,49.15841812
YDR320C-A,61.79588344,62.04848646,53.67948468,58.90122443,49.36431798,49.18992778,52.13561485,47.95325116,48.9798994
YIL099W,3.582010765,3.613178924,3.494488385,2.949553202,3.139881731,3.045043418,2.983276677,3.292600102,5.105452499
YJR135C,12.97138369,13.88580937,13.68626639,10.55291883,8.895603736,12.31024177,9.319323677,8.791248425,13.70829323
YBR102C,27.49940991,27.42007049,26.46635362,26.02925258,28.60241077,25.37005844,27.23467852,26.09249791,26.06467855
YGR161C-C,0,0,0,0,0,0,0,0,0
YGR161C-C,0,0,0,0,0,0,0,0,0
YGR161C-C,0,0,0,0,0,0,0,0,0
YGR161C-C,0,0,0,0,0,0,0,0,0
YGR161C-C,0,0,0,0,0,0,0,0,0
YIR013C,1.135637732,0.882359429,0.728650539,1.066041256,1.94701342,0.93267269,0.464754203,0.88807975,0.56257208
YDR144C,74.73876169,79.79560809,83.452197,81.73379997,81.78544083,72.03138001,75.9568046,76.05733274,80.1853785
YIL094C,136.6202746,138.9340208,138.1070509,142.8172602,150.1445449,135.4069268,148.6400651,135.6193356,125.2290495
YIL002W-A,129.9055458,115.572198,135.735858,140.0964385,142.812037,138.0433676,166.7945019,159.7481253,177.8293035
YMR032W,35.90062336,33.50462372,13.90021499,7.21461594,2.678302967,5.252957436,3.039756212,2.863935628,4.395006863
YAL049C,75.61966111,76.59833747,80.02683535,77.82101167,81.49266017,81.88614146,83.90069459,98.12081125,104.0568289
YPL112C,44.81165103,40.39365452,50.39114913,44.2015459,45.01646316,48.01610121,44.05646104,44.76214464,49.60042178
YJL077W-A,49.4035426,67.40815639,44.32624113,53.16260972,35.41494511,29.68827313,50.29883425,43.34552033,45.36555083
YMR078C,31.29766548,35.31817113,37.77193402,31.82791938,15.42234643,18.70427923,11.55044744,12.05543314,14.2122142
YJL085W,28.24678831,27.19704344,30.27735765,31.35092867,31.90562879,32.20487394,28.51432221,32.13771226,32.48545562
YKL209C,144.3069413,174.7963828,177.9689423,180.3831559,212.8256492,214.0847547,193.7092998,184.9081466,180.8381557
YKL128C,42.52560006,69.35026787,175.5059288,243.5745024,479.8013037,423.1332006,924.7704808,913.2453465,920.2049221
YMR010W,83.95740822,73.30398528,78.38132368,63.54530021,60.396498,65.59555237,59.44901289,72.51404668,79.63838773
YBR193C,25.32759859,28.79831818,24.70642948,28.12458321,29.20105608,30.94777563,26.92422915,30.19272621,27.54171805
YCR023C,27.89738956,32.38162935,29.3736835,27.88409546,26.50105811,25.13768914,24.22040569,23.8474821,27.86341332
YHL009C,24.44425873,28.73227365,22.60995768,20.78887913,23.64090388,27.62525738,25.99250321,26.38612956,26.4953302
YDL086W,86.20852871,96.69681332,92.64778293,96.44686891,103.1303907,87.07595822,98.14465282,103.6408538,102.7944586
YOR201C,20.17293479,19.77112323,19.76420445,16.42224499,17.13915518,16.84253944,17.05944497,14.20443388,17.4156502
YPR109W,30.94741284,33.51768058,39.21167485,37.41394792,35.48705699,37.16183691,38.85876136,36.39343781,37.1653953
YIL038C,55.65303553,60.24212329,59.40775903,54.80025424,53.87586709,56.45503094,44.53771006,39.77606591,39.84063745
YDR001C,51.79049435,56.91413963,50.32158639,51.16170723,51.18912287,54.83794877,62.17452875,91.53079596,121.6552767
YPL137C,67.74983428,70.46665237,61.08456938,60.854812,59.37628395,57.86345203,48.87533578,54.6102382,52.05848135
YML082W,41.31253705,37.17997338,38.34481403,32.74152364,36.46279623,39.64935646,35.38057619,30.47733409,27.91933525
YJL004C,28.32356707,29.25433083,29.30900396,31.68244952,27.58231077,22.70432148,27.20827798,28.64820272,26.21346498
YNL269W,1.311733456,1.223017183,1.571056648,1.72388317,1.028079419,0.86183679,0.858912831,0.205157664,0.519845086
YPL233W,29.65324831,33.94029481,30.14184397,22.29871296,17.9617337,16.8903437,20.48672278,25.80725595,28.11562154
YPL233W,29.65324831,33.94029481,30.14184397,22.29871296,17.9617337,16.8903437,20.48672278,25.80725595,28.11562154
YOR218C,1.483918038,3.45889108,0.423162207,0.696488768,1.453787723,0.812471437,2.42914488,1.740657504,0.980137513
YOR286W,177.7121294,168.5620936,171.9739689,176.5705025,164.8333013,173.2455101,147.7224857,137.709226,135.3681236
YOR315W,57.39338382,53.41880342,27.27768685,17.21041604,13.66653651,12.19312602,18.02374894,14.80488717,15.59785184
YNL010W,239.5569055,233.6609473,236.3658596,228.2302429,227.4111675,220.6896552,230.9379661,229.4752138,222.8988175
YIL087C,15.77408012,19.74582359,17.80546684,17.06961937,13.09279789,18.53267959,11.83501982,13.19211488,14.32596342
YJL070C,11.34998776,13.16754309,11.87131889,13.57343227,16.18424911,16.12105154,19.43870191,26.87057502,32.34894966
YKR100C,38.75084373,39.99354067,40.21349711,45.58400403,36.15621387,40.04067878,37.99703178,41.61989492,44.26234871
YLR388W,1339.835416,1260.774841,1014.810179,1186.198215,1147.805315,1245.556946,1343.611236,1196.014873,1081.048436
YNL079C,321.779823,350.8262563,350.9099089,357.5998909,378.8039287,352.9286399,424.9378028,431.5674693,484.3801956
YHR061C,24.4796698,20.81115751,15.40149056,14.42656466,4.086724598,6.941940137,3.504118687,3.948850369,5.002958271
YLR415C,0.306588589,1.429265643,1.573712703,1.151198398,1.201453759,1.00717613,0.752819308,0.719265773,0
YHR104W,90.87123588,109.7563573,102.0901423,124.6877857,116.4982365,117.0537434,125.1124934,152.7589772,170.0364095
YLL008W,101.2863876,95.70551797,93.16755555,87.88466774,89.29334167,95.84833123,79.9719929,59.86278932,57.1092879
YPL111W,140.0671867,141.0827498,136.0341786,125.2638412,118.5616414,111.9731332,128.1161587,175.0275656,201.6464029
YPR123C,3.342804613,2.968305914,4.085367847,2.689666302,2.573159606,3.921953133,1.758891195,1.307052857,1.892523586
YFL067W,0,0,0,0,0,0,0,0,0
YBR158W,149.5018177,180.1706788,221.2279955,251.8918434,352.7749474,337.5353212,477.9414979,484.8967942,502.8248095
YGL146C,8.533983542,7.061234683,7.300792657,8.219064067,5.754770759,6.553646604,5.624271453,5.02691131,4.39227399
YER043C,1400.692127,1411.673704,1395.044399,1390.062678,1414.019785,1306.752046,1333.504352,1311.674534,1254.408544
YEL077W-A,0.429987315,1.002265119,0,0.605453929,0,0,0.175970212,0,0
YBR182C,5.2652865,7.707650021,6.854573371,6.375248563,6.578799818,6.392379281,8.369340234,18.91665453,21.77377651
YDL016C,60.7349964,68.25137836,69.27809873,64.74347412,71.94002757,67.91602085,65.15792371,63.32714373,69.35284279
YMR054W,65.77518538,70.75221538,60.84904659,61.3073464,64.97157968,57.7780609,68.1842422,80.58235231,95.5993557
YPR015C,0.836825919,0.216730277,1.07385241,1.178312761,0.273278177,0.114544257,0.456622568,0.872541342,0
YER026C,317.8725264,308.480298,303.7682645,277.7647555,255.7641734,255.2166111,242.5988943,211.2827322,183.3205512
YDR264C,74.94206558,83.60394055,84.05368306,77.17646101,74.26125979,78.57686101,75.09356192,79.48294402,80.82865935
YOL036W,38.09480618,39.95813909,36.54732529,39.3787942,45.09657999,39.21970297,46.21355115,47.91306846,52.8399211
YMR231W,36.13020965,34.19749785,33.23391857,28.62548544,26.29274008,25.54018032,23.44909884,25.47335581,28.45095833
YDL139C,13.43598218,14.39915909,15.85439325,12.03268251,10.28845499,13.95186606,12.00845901,12.31863229,13.15882085
YPR100W,116.8872627,131.6482359,121.6345669,117.1003375,123.1746337,109.710598,122.8046903,110.2260594,109.4815925
YDR095C,0.505497283,0.392757551,0.432451133,0.949036728,0,0.415153088,0,0.197651895,0.500826363
YOL028C,35.5734282,33.4296895,36.20678041,34.31727109,37.46840325,32.79540402,35.10092379,31.55725718,26.46836751
YKL149C,20.18043179,19.58301412,19.74102111,20.38245478,17.26805951,18.95138027,15.33268797,16.84669771,15.35401119
YNR033W,42.93304156,44.36348619,43.10694123,42.44258519,37.42124246,39.18567274,36.28888537,32.57952319,36.58385045
YBL093C,76.85925833,73.21783888,76.60003,73.17761294,84.04005705,87.16333483,69.18659625,80.79245154,80.64666216
YBR072C-A,0,1.000190036,0,0.604200401,0,1.057222149,0,0,0
YPR122W,35.98078358,43.38855271,52.56559208,56.65953415,62.99679976,65.10896481,60.30333184,52.00599667,49.04120481
YOL009C,16.52945103,14.22601583,15.33742331,16.11324628,16.69209928,14.41065135,15.19432606,16.20745543,14.86501808
YEL075W-A,0,0,0,0,0,0,0,0,0
YER124C,114.2846821,122.3869955,123.732285,126.1595715,137.6840876,133.3712463,200.2406041,230.1157312,228.2470318
YBR209W,1.307595495,1.523948856,1.677964964,0.920595564,0.960784,1.342371971,1.337817698,1.278190491,1.295512991
YGR253C,174.655129,158.971381,184.673777,174.7738513,173.9649733,176.0896773,216.8164533,248.3968713,268.8835556
YHR214C-D,0,0,0,0,0,0,0,0,0
YOL158C,0,0,0,0,0,0,0,0,0
YDR055W,87.39153739,87.15449039,52.30097717,49.8048641,50.457005,48.61399088,45.96938172,70.64944027,114.8296488
YMR190C,27.24889913,29.73671145,26.57737322,21.30088133,16.7607364,17.6365979,16.83463216,18.80855984,18.6757609
YDL110C,66.71557614,66.2648027,67.27389694,72.31155952,64.91172903,62.51176803,72.99571408,107.3923208,134.4696626
YNL187W,14.96940929,14.2571357,14.7891839,13.41741581,13.43545541,14.43556543,9.406616408,12.99013203,11.09939508
YNL274C,26.00524045,30.00189808,31.68567807,38.09678803,24.02964621,29.12385729,23.30066403,27.19216619,35.13401676
YOR049C,3.99314348,3.329579989,1.333120034,0.639975425,0.667913438,1.119820829,0.717442461,0.228488563,0
YGR051C,0,0,0,0.301164906,0.314312206,0,0,0,0
YMR027W,92.61841507,94.88488365,104.3487433,95.89841382,97.1369408,92.94195648,89.08255183,98.94353102,110.8131533
YGR135W,196.570696,178.6692564,198.7826278,193.0482571,194.9343241,203.7727572,222.6463104,252.4060552,267.5225979
YIL044C,62.3380829,56.61231884,64.11474164,63.18614508,57.55982596,60.22036474,57.08151581,58.06465617,69.21017894
YJR032W,56.06910803,53.85866668,54.57269654,53.86848183,50.46054922,52.60597762,50.48840167,51.12004359,45.20583433
YPL257W-B,0,0,0,0,0,0,0,0,0
YJL211C,0.701762594,0,0.60035541,0.439170495,1.145856012,0.960568657,0.382923892,0.731713563,0.463518756
YDR419W,19.32768062,18.07139985,18.35638858,17.22066644,20.11200676,19.63993453,21.00331495,18.44473326,19.36546197
YBR011C,670.8733842,793.5841529,708.7062285,770.8833992,792.1840352,751.4607628,759.2309212,792.1558169,825.876021
YBR110W,42.09604505,46.19632363,46.26489809,44.0591532,42.3701708,44.22503667,40.67977348,41.44975629,42.62036066
