,con20.9%,con2.8%,con1%,con0.5%,con0%
YGL180W,9.049781116,7.908348734,8.102137588,7.949117547,7.803767766
YGL181W,9.293966699,9.05820701,9.052257701,9.265679482,9.181510194
YGL183C,4.431319471,4.186561737,4.132287452,4.263682193,4.154490064
YGL184C,10.0794039,8.580121915,8.696589648,8.598445509,7.580823299
YGL185C,9.054946183,8.900743784,8.916250504,9.105661496,9.143020087
YGL186C,9.533618115,9.887851222,9.791664857,9.837701695,9.653225405
YGL187C,11.74467324,12.56643153,12.63215448,12.43639877,11.58064713
YGL188C-A,3.799327877,3.678898978,3.72050394,3.653746315,3.83598658
YGL189C,12.39812432,12.80723688,12.65091417,12.58920131,12.8322625
YGL190C,8.619158874,8.436302584,8.489776556,8.516023417,8.533261916
YGL191W,12.41113096,12.94978525,13.09594578,13.03802576,12.35079253
YGL192W,4.580990251,4.309422679,4.392817312,4.291816991,4.367908498
YGL194C,5.261616762,4.992007404,5.057834784,4.877252492,5.089965702
YGL195W,8.735916158,9.146610826,9.128991061,9.258362004,9.263733168
YGL196W,9.849568035,9.075365168,8.805660759,8.647634688,7.842278031
YGL197W,10.3166664,10.14740888,10.16288021,10.16616845,9.998892023
YGL198W,10.34762866,10.24520318,10.22185238,10.17229995,10.27121259
YGL200C,11.04581767,11.4217286,11.40824235,11.43114874,11.61172878
YGL201C,8.50775625,8.762574951,8.740877811,8.910714852,8.944157249
YGL202W,11.22152546,11.44784442,11.42907286,11.44699706,11.55050143
YGL203C,8.936575613,8.874361523,8.831474905,8.909675373,8.844353981
YGL205W,12.26520453,11.76983317,11.15765825,10.95432973,10.17871491
YGL206C,10.33509633,10.50601099,10.74129022,10.68078461,10.57767625
YGL207W,10.31337312,10.31343607,10.262631,10.36858963,10.45280735
YGL208W,9.548685731,8.625379046,8.832960018,8.983434692,8.283231803
YGL209W,6.413011645,4.903993283,5.073693784,4.763270947,5.281706238
YGL210W,10.12352017,9.879021414,9.754490436,9.856600691,9.667749004
YGL211W,8.236163832,8.367571538,8.291801794,8.191006532,8.373749551
YGL212W,7.357869789,7.358625418,7.459184427,7.38591314,7.738479276
YGL213C,8.801904354,9.119382692,9.046641682,8.963881012,8.744136912
YGL215W,10.89584985,10.86164342,11.03739702,11.12566663,10.91718273
YGL216W,9.085068509,8.665798961,8.888102061,9.128452936,8.744904521
YGL219C,10.30443072,10.44104584,10.68468856,10.70561097,10.20383377
YGL220W,10.00505124,10.27356299,10.18764665,10.19634006,10.02213433
YGL221C,10.35310095,10.38661665,10.24242135,10.1906381,10.08757241
YGL222C,7.487642417,7.325057988,7.291134843,7.16894284,7.134925146
YGL223C,8.365449047,8.675448725,8.628958723,8.626200455,8.465188652
YGL224C,9.014257066,8.261991489,8.262549469,7.962031779,8.303985062
YGL225W,9.936112097,10.15374079,10.16672224,9.837958082,10.34045237
YGL226C-A,8.771702853,9.538582506,9.456856651,9.351681109,9.617007009
YGL226W,7.646008863,7.995787597,8.112362388,8.223432147,8.013740573
YGL227W,8.540202921,8.06560234,8.191627338,8.273234153,8.138210729
YGL228W,10.40847694,10.25971412,10.27896989,10.27366216,9.688109033
YGL229C,6.11458689,5.895347816,6.324745364,6.292913191,7.153978466
YGL230C,4.731565389,5.087261145,4.863722526,4.703901075,4.670588593
YGL231C,10.67704694,10.81755309,10.68730284,10.61309828,10.78973433
YGL232W,8.395423412,8.565232828,8.220214665,8.173101859,8.532932528
YGL233W,9.189772052,9.130738083,9.149613214,9.162730497,9.261990576
YGL234W,12.0773738,12.73759218,12.4489958,12.43407981,12.7061578
YGL235W,4.46569172,4.29171483,4.313011565,4.532187077,4.265383978
YGL236C,8.707323244,9.14796928,9.258949683,9.388501931,8.877141607
YGL237C,9.692967272,9.545487585,9.60442503,9.63208821,9.404893167
YGL238W,9.743834193,9.76324528,9.726819758,9.661701576,9.992457838
YGL240W,4.903784559,4.860025055,4.638125837,4.723253698,4.709975483
YGL241W,8.271677467,8.4565352,8.369161022,8.508116396,8.781938956
YGL242C,9.14165896,9.328466931,9.132600758,9.056491772,9.744420092
YGL243W,8.38116551,8.397016923,8.3291969,8.334594652,8.253803436
YGL244W,10.13029197,9.958049456,9.932018612,9.869217703,10.05943427
YGL245W,12.13196272,12.400852,12.31626044,12.30586542,12.41906812
YGL246C,6.473717875,7.284171657,7.071022081,7.169397901,7.608964918
YGL247W,8.857969448,8.802005985,8.655747195,8.597692728,8.840860328
YGL248W,9.616291042,9.602464356,9.54499655,9.634143866,8.986383166
YGL249W,4.295584862,4.236168488,4.164283178,4.288143112,4.163176784
YGL250W,8.434053467,8.06447889,8.1021863,8.035315106,8.16277184
YGL251C,6.667168378,6.839383122,6.56633145,6.418358706,6.304277876
YGL252C,9.094138336,9.022917532,8.922434756,8.784073166,8.840000218
YGL253W,10.91927551,11.98219288,11.63339614,11.34086773,12.00001135
YGL254W,7.742652958,7.595574665,7.680732365,7.579766364,8.055250687
YGL255W,10.44624653,10.47764626,10.20189395,9.963650904,10.65182389
YGL256W,8.71663751,9.004727205,9.104640522,9.05324854,9.067725024
YGL257C,6.048330838,6.283807257,6.177617062,6.131220686,6.3204688
YGL258W,4.191783355,4.010582719,4.01899016,4.09953802,4.109336328
YGL258W-A,4.182538677,4.524827659,4.846967802,5.070034198,4.802214723
YGL259W,4.707570657,4.989078019,5.252027254,5.308164581,5.073646144
YGL262W,5.117353466,5.652013467,5.807644278,5.590517671,6.279129752
YGL263W,4.578789108,5.571113994,5.494947221,5.609711743,6.439920001
YGR001C,9.791174951,10.20495532,10.04793518,9.952489318,9.981786315
YGR002C,8.966400645,8.779995193,8.779513147,8.759315324,8.772315127
YGR003W,8.312096472,8.339053252,8.226678877,8.25228184,8.342696793
YGR004W,7.508080059,7.913481523,7.701799262,7.688320059,8.017547738
YGR005C,10.13542804,9.921039168,9.832942624,9.907132078,10.03444088
YGR006W,6.40649944,6.041694691,6.184408347,6.14180798,6.393385354
YGR007W,10.20273636,10.40653208,10.39936151,10.5413539,10.61323544
YGR008C,12.52030282,11.5974608,11.82404185,11.84942332,11.64903693
YGR009C,9.078277178,8.956992437,8.857330759,8.973303945,9.098591558
YGR010W,8.699276545,8.488893733,8.28943703,8.381342026,8.512608563
YGR012W,8.823904505,8.890005354,8.888628125,8.907856936,8.93490154
YGR013W,8.218272093,8.010081661,7.991207388,8.098600647,7.707562753
YGR014W,10.7674098,11.26736229,11.28946788,11.31142833,10.28236752
YGR015C,8.308885786,8.403340333,8.26066942,8.382710661,8.291495501
YGR016W,6.648151608,6.53382202,6.403220654,6.197557125,6.469999824
YGR017W,9.671372818,9.941064659,9.926597998,9.949105901,9.853227218
YGR019W,10.62993642,9.990015293,10.25487389,10.32829734,10.63096816
YGR020C,9.833827313,10.6824143,10.54556473,10.49883596,10.87969883
YGR021W,8.538622252,9.144392163,9.394848186,9.509568966,9.142037097
YGR023W,6.592347896,6.202443248,6.048963076,6.034392668,5.891398928
YGR024C,8.836825767,9.37219831,9.205247339,8.925880523,9.570201771
YGR026W,10.47120064,10.28259115,10.37280994,10.133643,10.32146682
YGR027C,12.18490559,12.68977933,12.57618103,12.48934919,12.78695717
YGR028W,7.95927642,8.435184825,8.352302572,8.294864885,8.250206224
YGR029W,9.729801814,9.947105849,9.850430248,9.843974403,9.773415161
YGR030C,8.155871597,8.648770905,8.478026217,8.236610127,8.458487955
YGR031W,9.87841241,9.972346623,9.883460933,9.805477635,9.869679339
YGR032W,11.6318271,11.6068984,11.85056158,12.10043975,11.86219155
YGR033C,10.23624387,10.11673075,9.801542315,9.538080164,9.326794458
YGR034W,11.24887283,11.79147905,11.57939994,11.45635537,11.7606825
YGR035C,5.033185875,5.199851812,5.918643226,5.335494446,7.905230272
YGR035W-A,4.808558783,4.752371871,4.692681345,4.948347088,5.123582547
YGR036C,6.448744256,6.817909133,6.780141837,6.876375752,7.315127541
YGR037C,12.8414329,12.72358809,12.73391856,12.7883264,12.87603531
YGR038W,9.5506079,9.99473866,10.19637038,9.947286276,10.07154473
YGR040W,7.174925006,7.714756344,7.469724761,7.532831719,6.923981849
YGR041W,8.195806973,8.634972951,8.916351846,9.093365741,9.753030396
YGR042W,7.854813814,7.503869177,7.548563804,7.774998994,7.896715587
YGR043C,11.69055251,8.296321747,8.575311916,8.78285388,7.57476703
YGR044C,11.09421068,10.79903467,11.19072058,10.95413511,10.97679644
YGR045C,6.019748983,5.792601698,5.975078546,6.007758251,6.120109918
YGR046W,9.353472817,9.730208297,9.616262241,9.363137354,9.092178357
YGR047C,8.806827195,8.877179947,8.971097513,9.073889122,9.194526111
YGR048W,9.049176694,8.742560856,8.988826723,9.092953909,9.017311532
YGR049W,10.65902585,9.724877378,9.837845677,9.759230106,10.62455809
YGR052W,8.649486347,6.063977918,6.04036804,6.042523965,5.835136278
YGR053C,7.958060677,6.784684624,6.967858748,7.118417699,7.196595778
YGR054W,9.092676605,9.267585405,9.225096182,9.229155967,9.342739738
YGR055W,8.973336182,9.623074291,9.878979372,10.26157203,9.628258577
YGR056W,9.054755748,9.034367921,9.055793729,9.10501534,8.958640508
YGR057C,7.271863491,7.608839452,7.466054442,7.426787895,7.946791797
YGR058W,7.381610882,7.663917682,7.863508985,7.69076568,7.7150163
YGR059W,5.688053199,5.626152224,6.288558052,6.632288363,6.035408378
YGR060W,13.6620849,12.88069095,13.20690733,13.35383542,13.77137349
YGR061C,11.75752981,12.38874455,12.15909453,12.24854102,12.3706382
YGR062C,8.448302941,8.518848823,8.719327922,8.77970923,8.67231893
YGR063C,9.432938251,9.981324794,10.09137175,9.97541203,10.2518497
YGR065C,9.453299707,9.86175448,9.795227647,9.732579599,9.217491194
YGR066C,6.232872587,4.690012865,4.741672705,4.994384908,5.668814178
YGR067C,10.43424,8.762611331,7.667044531,7.345364911,6.507484333
YGR068C,7.580931979,7.96334603,7.947067049,7.92216989,8.10394383
YGR070W,8.491953278,7.8261611,8.257438407,8.407236657,8.064250466
YGR071C,6.770576296,6.768434172,6.643328821,6.696557613,6.844115025
YGR072W,8.119868083,8.055304599,7.980599165,8.053566512,8.333180236
YGR074W,8.715498904,8.657734124,8.578704862,8.433708255,8.886844164
YGR075C,6.789549617,6.715030811,6.700560098,6.60818664,6.738449322
YGR076C,9.346931229,9.654059483,9.682227881,9.592039536,9.783975962
YGR077C,9.925114378,9.478958213,9.47570039,9.447954082,9.335617682
YGR078C,9.60138205,9.987890916,9.87820059,9.799631892,9.739829063
YGR079W,7.239454781,7.62640161,7.778236443,7.911151823,7.811559361
YGR080W,9.274038856,9.032966299,9.065517207,8.953487631,9.139000152
YGR081C,7.433826795,7.889232866,7.577482988,7.592273154,7.474508966
YGR082W,10.46284665,10.97256951,10.98281073,10.93705868,10.84314977
YGR083C,8.756537248,9.048521148,8.873713412,8.820564137,9.080278361
YGR084C,8.33699664,8.917632829,9.038469722,8.862902134,8.989518968
YGR085C,13.00495216,13.20387704,13.08248919,13.06665956,13.14217021
YGR086C,13.40790172,12.94812736,13.1627418,13.10011348,12.82002542
YGR087C,10.17423356,8.775021812,9.443245692,9.566509759,8.343600254
YGR088W,10.7941245,6.211588539,6.68533192,7.102486972,6.759830844
YGR089W,7.083357424,7.513523135,7.423493056,7.51051598,7.588874207
YGR090W,8.734710918,9.094596643,9.073135365,8.821033891,9.005163992
YGR091W,8.620219049,8.558898242,8.439377076,8.639032876,8.269282695
YGR092W,9.19166767,9.543498045,9.629495525,9.638589945,9.387010534
YGR093W,8.671290192,8.8185181,8.741965984,8.779005997,9.054894487
YGR094W,10.74295196,11.2069338,11.14834352,11.15379852,11.26161883
YGR095C,9.267828055,9.418839147,9.240131179,9.281575034,9.412036621
YGR096W,7.881522072,8.113495688,8.227436748,8.392287719,8.232490114
YGR097W,9.541593573,9.390176772,9.272392823,9.343017981,9.967994671
YGR098C,7.484769276,7.891230345,7.932423731,8.048961915,8.027141398
YGR099W,8.559174149,8.62886821,8.648853903,8.760098787,8.677181648
YGR100W,9.807425596,9.60806391,9.613287889,9.693106704,9.678848192
YGR101W,9.53878842,9.797574202,9.852259109,9.836681791,9.372230962
YGR102C,9.195487452,9.314061186,9.386827043,9.34684114,9.294844506
YGR103W,8.589067898,9.270724597,9.103652207,9.107689357,9.181924495
YGR104C,7.759196785,7.834990311,7.799281175,7.784419159,7.663151631
YGR105W,10.045061,10.4681921,10.45965752,10.21412359,10.53266634
YGR106C,10.1106398,10.52129544,10.45387307,10.14050978,10.59613891
YGR108W,9.154530026,9.23679956,9.93040202,9.957795103,9.354232513
YGR109C,6.224296635,6.864671327,7.136079649,6.916897859,6.849114026
YGR109W-A,6.775334131,8.578118045,8.304841766,7.98580196,5.34100762
YGR109W-B,7.839190283,9.517356393,9.415196398,9.243314548,7.127226184
YGR110W,10.38579662,9.914546483,9.935354443,9.935870829,6.858364311
YGR111W,8.57090547,8.528935695,8.542073352,8.557613286,8.390508276
YGR112W,8.685147531,8.498704672,8.735594177,8.677959336,8.347702647
YGR113W,8.787070163,8.559857929,8.75991104,8.654348847,9.012977756
YGR116W,9.785424508,9.994143961,9.929945017,9.95745535,10.0685053
YGR117C,8.874769778,8.768964451,8.69074514,8.583828276,8.657191255
YGR118W,12.75204645,13.13283155,13.0136567,12.9376441,13.14358431
YGR119C,9.144957559,9.083518354,8.962495816,8.98352554,9.060454459
YGR120C,7.948366411,8.166311141,7.932603151,7.820137615,7.905503671
YGR121C,10.68052587,11.17781301,10.75634082,10.41217907,9.82245185
YGR121W-A,4.500413795,4.264943968,4.382727456,4.409788372,4.979197381
YGR122W,8.083222092,8.087127745,7.958728056,7.737449147,8.118077456
YGR123C,6.412550871,7.454862134,7.516641865,7.48743929,6.9745417
YGR124W,11.29272879,11.3860774,11.49330917,11.58043724,11.33227198
YGR125W,9.716705307,10.22742364,10.21629697,10.13121763,9.599205651
YGR126W,4.740147003,4.733618163,4.7118664,4.643733964,4.859482668
YGR127W,11.34133795,9.889376176,9.89269025,9.848275213,9.555996969
YGR128C,7.739139661,8.450302879,8.275220732,8.222256813,8.414760541
YGR129W,8.192426045,8.140646146,7.814914219,7.986894824,8.039118926
YGR130C,11.18188764,10.28882876,10.28848349,10.38855306,10.031262
YGR131W,7.361728171,6.642905162,6.955422625,6.893892042,9.780268405
YGR132C,11.24158554,11.09525408,11.36871261,11.29917789,11.15552123
YGR133W,7.507714861,7.155412429,7.191597605,7.391022351,7.365168742
YGR134W,8.648610559,8.596691618,8.479297744,8.725769813,8.690459697
YGR135W,11.16406173,11.17331624,11.14351945,11.0217727,11.3109592
YGR136W,10.03815709,9.857601115,9.789164215,9.751953347,10.20641504
YGR138C,8.336659853,8.394292891,8.937638204,9.184041089,8.107104752
YGR140W,8.23375755,8.524795977,8.50154323,8.533191606,8.730343962
YGR141W,9.3362294,8.930237449,9.027069789,9.140654464,9.648279535
YGR142W,12.14485276,9.922590405,10.06937413,10.04267629,9.29633783
YGR143W,9.801400874,9.778681749,10.07329411,9.911924465,9.666331065
YGR144W,8.765466664,6.997808355,7.328773449,7.286898551,7.038796196
YGR145W,9.087948248,9.429351868,9.248329639,9.223261984,9.350407982
YGR146C,11.5315086,10.35337146,10.17080154,10.27839694,10.12804058
YGR146C-A,5.577137345,5.185535461,5.141868121,5.056447657,5.175578175
YGR147C,9.673334967,9.765589601,9.758957095,9.850372636,10.02053405
YGR148C,12.40151715,12.60515217,12.50601756,12.43447393,12.63439492
YGR149W,8.943778907,8.718631571,8.87425863,8.787259473,8.232378159
YGR150C,7.906663986,8.060845631,8.122671706,8.153001541,8.21392662
YGR152C,9.876503445,10.36248245,10.09028308,10.1193307,10.63008574
YGR153W,6.18261012,6.517300778,6.126178636,6.203942677,6.616418567
YGR154C,8.124750279,6.639881287,7.062436652,7.18306587,6.380343075
YGR155W,11.55671727,11.89787858,11.97599607,11.92802137,11.69563111
YGR156W,9.088650312,8.806100968,8.864816092,8.862453264,9.175520822
YGR157W,11.65209792,12.06055914,12.04166552,12.03365324,11.77406956
YGR158C,8.485853648,8.757835691,8.703215404,8.676769189,8.733231744
YGR159C,10.76125903,11.21654354,11.21562343,11.26556621,11.11931658
YGR161C,11.75001476,9.951262888,10.31357585,10.05534825,11.15288978
YGR162W,9.217114292,10.1404459,10.0513997,9.816975299,9.977896544
YGR163W,9.415248147,9.672185013,9.618648664,9.638924789,9.598658954
YGR165W,8.489364439,9.062243637,9.20608057,9.124781539,9.091940711
YGR166W,7.718645655,7.86838061,7.761555182,7.940002515,8.077547695
YGR167W,10.88337705,10.94591554,10.90517314,10.77226189,11.19296109
YGR168C,7.453325274,7.245027895,7.071913923,7.300727435,7.754769406
YGR169C,7.809559675,8.168429088,8.338868285,8.317998108,8.380966193
YGR169C-A,8.718394424,9.047500693,8.930532866,8.9157791,8.99245748
YGR170W,8.91062098,8.886035804,9.048737912,9.069078739,8.791064616
YGR171C,8.220193232,8.492179577,8.529164436,8.514168146,8.457982071
YGR172C,9.505211134,10.00638156,9.909311738,9.924631451,10.07467927
YGR173W,7.650973984,8.110080263,7.975655721,7.820843181,8.395705012
YGR174C,10.40974221,10.82319419,10.83490741,10.81637988,9.980751598
YGR174W-A,5.336374548,5.205689723,5.226269139,5.179084561,4.464540852
YGR175C,12.21835339,11.70082412,11.84702361,11.98709924,12.86670786
YGR177C,6.232890486,6.889709159,7.018232823,7.020269458,10.24970614
YGR178C,10.48297986,10.42755644,10.47403865,10.6232932,10.67669445
YGR179C,8.575811546,8.745286526,8.778473776,8.842053138,9.016792856
YGR180C,12.95371921,12.51103747,12.53413877,12.44170422,13.47088301
YGR181W,10.60097603,11.11799656,11.12599335,11.08216844,11.13859713
YGR183C,11.86168589,12.54905527,12.57720053,12.45852809,11.77330648
YGR184C,10.07620148,9.909129385,9.978732609,10.18884079,10.03332285
YGR185C,11.21867939,11.26179892,11.20827824,11.02046078,11.34285324
YGR186W,9.975073614,9.66154045,9.602745929,9.709868254,9.852996059
YGR187C,8.465057754,8.930581148,8.82048516,8.805288885,8.652730273
YGR188C,6.941073015,6.723174403,6.709024789,6.850972845,6.878425034
YGR189C,11.52819533,11.44861667,11.46290941,11.54207437,11.36169131
YGR191W,8.152821728,8.987702122,8.801070373,8.883319707,9.118715354
YGR192C,14.60392603,14.567842,14.58723286,14.58530586,14.58486837
YGR193C,10.00384603,9.707276811,9.695364717,9.701170749,9.863660879
YGR194C,9.57049514,9.696277749,9.893959009,9.937498152,9.803716595
YGR195W,9.347100302,9.776431552,9.601475293,9.693097968,9.798247766
YGR196C,8.140970266,8.063871761,8.107852401,8.305449665,8.160631495
YGR197C,8.890435142,8.881374319,8.981108591,8.850704908,8.633071723
YGR198W,8.738519913,9.266586039,9.000825858,9.10154616,9.733719889
YGR199W,9.221753338,9.443272597,9.410022833,9.500810823,9.336186616
YGR200C,8.403941616,9.158777673,9.014221917,9.071242953,8.941368696
YGR201C,10.59320007,8.770305975,9.022521519,8.994439083,9.306120719
YGR202C,9.360022914,9.073962988,9.347335982,9.452243739,9.624294021
YGR203W,9.753352364,9.807842488,9.814667382,9.878727107,9.983683162
YGR204C-A,5.24464744,4.57359655,4.551106835,4.518826901,4.664235524
YGR204W,11.97337882,12.33938792,12.25602504,12.35549447,12.94087696
YGR205W,6.620854402,6.596875314,7.180383091,6.87191427,6.764163665
YGR206W,8.599449618,9.035533926,8.784615157,8.754874867,8.666402356
YGR207C,9.243278312,10.08680255,9.974805305,9.766157611,10.14798343
YGR208W,9.118794617,9.580372507,9.367315346,9.493831961,10.1459354
YGR209C,12.80950006,12.41876624,12.53028661,12.52831565,12.70004257
YGR210C,9.806344501,9.854868655,10.00950429,10.17127158,10.02553152
YGR211W,11.22811584,10.55332448,10.69979654,10.64650546,10.40978788
YGR212W,7.648998285,7.398294822,7.145307405,7.221093782,7.485533872
YGR213C,6.323617788,5.141551592,5.159398022,5.026670172,5.608844622
YGR214W,12.33345229,12.54696949,12.46088197,12.40578151,12.58636369
